BondIDType,BondID,Price,Spread
CUSIP,912810RJ9,99-206,0-00+
CUSIP,912810UE6,99-206,0-00+
CUSIP,912828YU8,99-206,0-00+
CUSIP,91282CAY7,99-206,0-00+
CUSIP,91282CDJ7,99-206,0-00+
CUSIP,91282CFY2,99-206,0-00+
CUSIP,91282CLW9,99-206,0-00+
CUSIP,912810RJ9,99-205,0-002
CUSIP,912810UE6,99-205,0-002
CUSIP,912828YU8,99-205,0-002
CUSIP,91282CAY7,99-205,0-002
CUSIP,91282CDJ7,99-205,0-002
CUSIP,91282CFY2,99-205,0-002
CUSIP,91282CLW9,99-205,0-002
CUSIP,912810RJ9,99-20+,0-00+
CUSIP,912810UE6,99-20+,0-00+
CUSIP,912828YU8,99-20+,0-00+
CUSIP,91282CAY7,99-20+,0-00+
CUSIP,91282CDJ7,99-20+,0-00+
CUSIP,91282CFY2,99-20+,0-00+
CUSIP,91282CLW9,99-20+,0-00+
CUSIP,912810RJ9,99-203,0-002
CUSIP,912810UE6,99-203,0-002
CUSIP,912828YU8,99-203,0-002
CUSIP,91282CAY7,99-203,0-002
CUSIP,91282CDJ7,99-203,0-002
CUSIP,91282CFY2,99-203,0-002
CUSIP,91282CLW9,99-203,0-002
CUSIP,912810RJ9,99-202,0-00+
CUSIP,912810UE6,99-202,0-00+
CUSIP,912828YU8,99-202,0-00+
CUSIP,91282CAY7,99-202,0-00+
CUSIP,91282CDJ7,99-202,0-00+
CUSIP,91282CFY2,99-202,0-00+
CUSIP,91282CLW9,99-202,0-00+
CUSIP,912810RJ9,99-201,0-002
CUSIP,912810UE6,99-201,0-002
CUSIP,912828YU8,99-201,0-002
CUSIP,91282CAY7,99-201,0-002
CUSIP,91282CDJ7,99-201,0-002
CUSIP,91282CFY2,99-201,0-002
CUSIP,91282CLW9,99-201,0-002
CUSIP,912810RJ9,99-200,0-00+
CUSIP,912810UE6,99-200,0-00+
CUSIP,912828YU8,99-200,0-00+
CUSIP,91282CAY7,99-200,0-00+
CUSIP,91282CDJ7,99-200,0-00+
CUSIP,91282CFY2,99-200,0-00+
CUSIP,91282CLW9,99-200,0-00+
CUSIP,912810RJ9,99-197,0-002
CUSIP,912810UE6,99-197,0-002
CUSIP,912828YU8,99-197,0-002
CUSIP,91282CAY7,99-197,0-002
CUSIP,91282CDJ7,99-197,0-002
CUSIP,91282CFY2,99-197,0-002
CUSIP,91282CLW9,99-197,0-002
CUSIP,912810RJ9,99-196,0-00+
CUSIP,912810UE6,99-196,0-00+
CUSIP,912828YU8,99-196,0-00+
CUSIP,91282CAY7,99-196,0-00+
CUSIP,91282CDJ7,99-196,0-00+
CUSIP,91282CFY2,99-196,0-00+
CUSIP,91282CLW9,99-196,0-00+
CUSIP,912810RJ9,99-195,0-002
CUSIP,912810UE6,99-195,0-002
CUSIP,912828YU8,99-195,0-002
CUSIP,91282CAY7,99-195,0-002
CUSIP,91282CDJ7,99-195,0-002
CUSIP,91282CFY2,99-195,0-002
CUSIP,91282CLW9,99-195,0-002
CUSIP,912810RJ9,99-19+,0-00+
CUSIP,912810UE6,99-19+,0-00+
CUSIP,912828YU8,99-19+,0-00+
CUSIP,91282CAY7,99-19+,0-00+
CUSIP,91282CDJ7,99-19+,0-00+
CUSIP,91282CFY2,99-19+,0-00+
CUSIP,91282CLW9,99-19+,0-00+
CUSIP,912810RJ9,99-193,0-002
CUSIP,912810UE6,99-193,0-002
CUSIP,912828YU8,99-193,0-002
CUSIP,91282CAY7,99-193,0-002
CUSIP,91282CDJ7,99-193,0-002
CUSIP,91282CFY2,99-193,0-002
CUSIP,91282CLW9,99-193,0-002
CUSIP,912810RJ9,99-192,0-00+
CUSIP,912810UE6,99-192,0-00+
CUSIP,912828YU8,99-192,0-00+
CUSIP,91282CAY7,99-192,0-00+
CUSIP,91282CDJ7,99-192,0-00+
CUSIP,91282CFY2,99-192,0-00+
CUSIP,91282CLW9,99-192,0-00+
CUSIP,912810RJ9,99-191,0-002
CUSIP,912810UE6,99-191,0-002
CUSIP,912828YU8,99-191,0-002
CUSIP,91282CAY7,99-191,0-002
CUSIP,91282CDJ7,99-191,0-002
CUSIP,91282CFY2,99-191,0-002
CUSIP,91282CLW9,99-191,0-002
CUSIP,912810RJ9,99-190,0-00+
CUSIP,912810UE6,99-190,0-00+
CUSIP,912828YU8,99-190,0-00+
CUSIP,91282CAY7,99-190,0-00+
CUSIP,91282CDJ7,99-190,0-00+
CUSIP,91282CFY2,99-190,0-00+
CUSIP,91282CLW9,99-190,0-00+
CUSIP,912810RJ9,99-187,0-002
CUSIP,912810UE6,99-187,0-002
CUSIP,912828YU8,99-187,0-002
CUSIP,91282CAY7,99-187,0-002
CUSIP,91282CDJ7,99-187,0-002
CUSIP,91282CFY2,99-187,0-002
CUSIP,91282CLW9,99-187,0-002
CUSIP,912810RJ9,99-186,0-00+
CUSIP,912810UE6,99-186,0-00+
CUSIP,912828YU8,99-186,0-00+
CUSIP,91282CAY7,99-186,0-00+
CUSIP,91282CDJ7,99-186,0-00+
CUSIP,91282CFY2,99-186,0-00+
CUSIP,91282CLW9,99-186,0-00+
CUSIP,912810RJ9,99-185,0-002
CUSIP,912810UE6,99-185,0-002
CUSIP,912828YU8,99-185,0-002
CUSIP,91282CAY7,99-185,0-002
CUSIP,91282CDJ7,99-185,0-002
CUSIP,91282CFY2,99-185,0-002
CUSIP,91282CLW9,99-185,0-002
CUSIP,912810RJ9,99-18+,0-00+
CUSIP,912810UE6,99-18+,0-00+
CUSIP,912828YU8,99-18+,0-00+
CUSIP,91282CAY7,99-18+,0-00+
CUSIP,91282CDJ7,99-18+,0-00+
CUSIP,91282CFY2,99-18+,0-00+
CUSIP,91282CLW9,99-18+,0-00+
CUSIP,912810RJ9,99-183,0-002
CUSIP,912810UE6,99-183,0-002
CUSIP,912828YU8,99-183,0-002
CUSIP,91282CAY7,99-183,0-002
CUSIP,91282CDJ7,99-183,0-002
CUSIP,91282CFY2,99-183,0-002
CUSIP,91282CLW9,99-183,0-002
CUSIP,912810RJ9,99-182,0-00+
CUSIP,912810UE6,99-182,0-00+
CUSIP,912828YU8,99-182,0-00+
CUSIP,91282CAY7,99-182,0-00+
CUSIP,91282CDJ7,99-182,0-00+
CUSIP,91282CFY2,99-182,0-00+
CUSIP,91282CLW9,99-182,0-00+
CUSIP,912810RJ9,99-181,0-002
CUSIP,912810UE6,99-181,0-002
CUSIP,912828YU8,99-181,0-002
CUSIP,91282CAY7,99-181,0-002
CUSIP,91282CDJ7,99-181,0-002
CUSIP,91282CFY2,99-181,0-002
CUSIP,91282CLW9,99-181,0-002
CUSIP,912810RJ9,99-180,0-00+
CUSIP,912810UE6,99-180,0-00+
CUSIP,912828YU8,99-180,0-00+
CUSIP,91282CAY7,99-180,0-00+
CUSIP,91282CDJ7,99-180,0-00+
CUSIP,91282CFY2,99-180,0-00+
CUSIP,91282CLW9,99-180,0-00+
CUSIP,912810RJ9,99-177,0-002
CUSIP,912810UE6,99-177,0-002
CUSIP,912828YU8,99-177,0-002
CUSIP,91282CAY7,99-177,0-002
CUSIP,91282CDJ7,99-177,0-002
CUSIP,91282CFY2,99-177,0-002
CUSIP,91282CLW9,99-177,0-002
CUSIP,912810RJ9,99-176,0-00+
CUSIP,912810UE6,99-176,0-00+
CUSIP,912828YU8,99-176,0-00+
CUSIP,91282CAY7,99-176,0-00+
CUSIP,91282CDJ7,99-176,0-00+
CUSIP,91282CFY2,99-176,0-00+
CUSIP,91282CLW9,99-176,0-00+
CUSIP,912810RJ9,99-175,0-002
CUSIP,912810UE6,99-175,0-002
CUSIP,912828YU8,99-175,0-002
CUSIP,91282CAY7,99-175,0-002
CUSIP,91282CDJ7,99-175,0-002
CUSIP,91282CFY2,99-175,0-002
CUSIP,91282CLW9,99-175,0-002
CUSIP,912810RJ9,99-17+,0-00+
CUSIP,912810UE6,99-17+,0-00+
CUSIP,912828YU8,99-17+,0-00+
CUSIP,91282CAY7,99-17+,0-00+
CUSIP,91282CDJ7,99-17+,0-00+
CUSIP,91282CFY2,99-17+,0-00+
CUSIP,91282CLW9,99-17+,0-00+
CUSIP,912810RJ9,99-173,0-002
CUSIP,912810UE6,99-173,0-002
CUSIP,912828YU8,99-173,0-002
CUSIP,91282CAY7,99-173,0-002
CUSIP,91282CDJ7,99-173,0-002
CUSIP,91282CFY2,99-173,0-002
CUSIP,91282CLW9,99-173,0-002
CUSIP,912810RJ9,99-172,0-00+
CUSIP,912810UE6,99-172,0-00+
CUSIP,912828YU8,99-172,0-00+
CUSIP,91282CAY7,99-172,0-00+
CUSIP,91282CDJ7,99-172,0-00+
CUSIP,91282CFY2,99-172,0-00+
CUSIP,91282CLW9,99-172,0-00+
CUSIP,912810RJ9,99-171,0-002
CUSIP,912810UE6,99-171,0-002
CUSIP,912828YU8,99-171,0-002
CUSIP,91282CAY7,99-171,0-002
CUSIP,91282CDJ7,99-171,0-002
CUSIP,91282CFY2,99-171,0-002
CUSIP,91282CLW9,99-171,0-002
CUSIP,912810RJ9,99-170,0-00+
CUSIP,912810UE6,99-170,0-00+
CUSIP,912828YU8,99-170,0-00+
CUSIP,91282CAY7,99-170,0-00+
CUSIP,91282CDJ7,99-170,0-00+
CUSIP,91282CFY2,99-170,0-00+
CUSIP,91282CLW9,99-170,0-00+
CUSIP,912810RJ9,99-167,0-002
CUSIP,912810UE6,99-167,0-002
CUSIP,912828YU8,99-167,0-002
CUSIP,91282CAY7,99-167,0-002
CUSIP,91282CDJ7,99-167,0-002
CUSIP,91282CFY2,99-167,0-002
CUSIP,91282CLW9,99-167,0-002
CUSIP,912810RJ9,99-166,0-00+
CUSIP,912810UE6,99-166,0-00+
CUSIP,912828YU8,99-166,0-00+
CUSIP,91282CAY7,99-166,0-00+
CUSIP,91282CDJ7,99-166,0-00+
CUSIP,91282CFY2,99-166,0-00+
CUSIP,91282CLW9,99-166,0-00+
CUSIP,912810RJ9,99-165,0-002
CUSIP,912810UE6,99-165,0-002
CUSIP,912828YU8,99-165,0-002
CUSIP,91282CAY7,99-165,0-002
CUSIP,91282CDJ7,99-165,0-002
CUSIP,91282CFY2,99-165,0-002
CUSIP,91282CLW9,99-165,0-002
CUSIP,912810RJ9,99-16+,0-00+
CUSIP,912810UE6,99-16+,0-00+
CUSIP,912828YU8,99-16+,0-00+
CUSIP,91282CAY7,99-16+,0-00+
CUSIP,91282CDJ7,99-16+,0-00+
CUSIP,91282CFY2,99-16+,0-00+
CUSIP,91282CLW9,99-16+,0-00+
CUSIP,912810RJ9,99-163,0-002
CUSIP,912810UE6,99-163,0-002
CUSIP,912828YU8,99-163,0-002
CUSIP,91282CAY7,99-163,0-002
CUSIP,91282CDJ7,99-163,0-002
CUSIP,91282CFY2,99-163,0-002
CUSIP,91282CLW9,99-163,0-002
CUSIP,912810RJ9,99-162,0-00+
CUSIP,912810UE6,99-162,0-00+
CUSIP,912828YU8,99-162,0-00+
CUSIP,91282CAY7,99-162,0-00+
CUSIP,91282CDJ7,99-162,0-00+
CUSIP,91282CFY2,99-162,0-00+
CUSIP,91282CLW9,99-162,0-00+
CUSIP,912810RJ9,99-161,0-002
CUSIP,912810UE6,99-161,0-002
CUSIP,912828YU8,99-161,0-002
CUSIP,91282CAY7,99-161,0-002
CUSIP,91282CDJ7,99-161,0-002
CUSIP,91282CFY2,99-161,0-002
CUSIP,91282CLW9,99-161,0-002
CUSIP,912810RJ9,99-160,0-00+
CUSIP,912810UE6,99-160,0-00+
CUSIP,912828YU8,99-160,0-00+
CUSIP,91282CAY7,99-160,0-00+
CUSIP,91282CDJ7,99-160,0-00+
CUSIP,91282CFY2,99-160,0-00+
CUSIP,91282CLW9,99-160,0-00+
CUSIP,912810RJ9,99-157,0-002
CUSIP,912810UE6,99-157,0-002
CUSIP,912828YU8,99-157,0-002
CUSIP,91282CAY7,99-157,0-002
CUSIP,91282CDJ7,99-157,0-002
CUSIP,91282CFY2,99-157,0-002
CUSIP,91282CLW9,99-157,0-002
CUSIP,912810RJ9,99-156,0-00+
CUSIP,912810UE6,99-156,0-00+
CUSIP,912828YU8,99-156,0-00+
CUSIP,91282CAY7,99-156,0-00+
CUSIP,91282CDJ7,99-156,0-00+
CUSIP,91282CFY2,99-156,0-00+
CUSIP,91282CLW9,99-156,0-00+
CUSIP,912810RJ9,99-155,0-002
CUSIP,912810UE6,99-155,0-002
CUSIP,912828YU8,99-155,0-002
CUSIP,91282CAY7,99-155,0-002
CUSIP,91282CDJ7,99-155,0-002
CUSIP,91282CFY2,99-155,0-002
CUSIP,91282CLW9,99-155,0-002
CUSIP,912810RJ9,99-15+,0-00+
CUSIP,912810UE6,99-15+,0-00+
CUSIP,912828YU8,99-15+,0-00+
CUSIP,91282CAY7,99-15+,0-00+
CUSIP,91282CDJ7,99-15+,0-00+
CUSIP,91282CFY2,99-15+,0-00+
CUSIP,91282CLW9,99-15+,0-00+
CUSIP,912810RJ9,99-153,0-002
CUSIP,912810UE6,99-153,0-002
CUSIP,912828YU8,99-153,0-002
CUSIP,91282CAY7,99-153,0-002
CUSIP,91282CDJ7,99-153,0-002
CUSIP,91282CFY2,99-153,0-002
CUSIP,91282CLW9,99-153,0-002
CUSIP,912810RJ9,99-152,0-00+
CUSIP,912810UE6,99-152,0-00+
CUSIP,912828YU8,99-152,0-00+
CUSIP,91282CAY7,99-152,0-00+
CUSIP,91282CDJ7,99-152,0-00+
CUSIP,91282CFY2,99-152,0-00+
CUSIP,91282CLW9,99-152,0-00+
CUSIP,912810RJ9,99-151,0-002
CUSIP,912810UE6,99-151,0-002
CUSIP,912828YU8,99-151,0-002
CUSIP,91282CAY7,99-151,0-002
CUSIP,91282CDJ7,99-151,0-002
CUSIP,91282CFY2,99-151,0-002
CUSIP,91282CLW9,99-151,0-002
CUSIP,912810RJ9,99-150,0-00+
CUSIP,912810UE6,99-150,0-00+
CUSIP,912828YU8,99-150,0-00+
CUSIP,91282CAY7,99-150,0-00+
CUSIP,91282CDJ7,99-150,0-00+
CUSIP,91282CFY2,99-150,0-00+
CUSIP,91282CLW9,99-150,0-00+
CUSIP,912810RJ9,99-147,0-002
CUSIP,912810UE6,99-147,0-002
CUSIP,912828YU8,99-147,0-002
CUSIP,91282CAY7,99-147,0-002
CUSIP,91282CDJ7,99-147,0-002
CUSIP,91282CFY2,99-147,0-002
CUSIP,91282CLW9,99-147,0-002
CUSIP,912810RJ9,99-146,0-00+
CUSIP,912810UE6,99-146,0-00+
CUSIP,912828YU8,99-146,0-00+
CUSIP,91282CAY7,99-146,0-00+
CUSIP,91282CDJ7,99-146,0-00+
CUSIP,91282CFY2,99-146,0-00+
CUSIP,91282CLW9,99-146,0-00+
CUSIP,912810RJ9,99-145,0-002
CUSIP,912810UE6,99-145,0-002
CUSIP,912828YU8,99-145,0-002
CUSIP,91282CAY7,99-145,0-002
CUSIP,91282CDJ7,99-145,0-002
CUSIP,91282CFY2,99-145,0-002
CUSIP,91282CLW9,99-145,0-002
CUSIP,912810RJ9,99-14+,0-00+
CUSIP,912810UE6,99-14+,0-00+
CUSIP,912828YU8,99-14+,0-00+
CUSIP,91282CAY7,99-14+,0-00+
CUSIP,91282CDJ7,99-14+,0-00+
CUSIP,91282CFY2,99-14+,0-00+
CUSIP,91282CLW9,99-14+,0-00+
CUSIP,912810RJ9,99-143,0-002
CUSIP,912810UE6,99-143,0-002
CUSIP,912828YU8,99-143,0-002
CUSIP,91282CAY7,99-143,0-002
CUSIP,91282CDJ7,99-143,0-002
CUSIP,91282CFY2,99-143,0-002
CUSIP,91282CLW9,99-143,0-002
CUSIP,912810RJ9,99-142,0-00+
CUSIP,912810UE6,99-142,0-00+
CUSIP,912828YU8,99-142,0-00+
CUSIP,91282CAY7,99-142,0-00+
CUSIP,91282CDJ7,99-142,0-00+
CUSIP,91282CFY2,99-142,0-00+
CUSIP,91282CLW9,99-142,0-00+
CUSIP,912810RJ9,99-141,0-002
CUSIP,912810UE6,99-141,0-002
CUSIP,912828YU8,99-141,0-002
CUSIP,91282CAY7,99-141,0-002
CUSIP,91282CDJ7,99-141,0-002
CUSIP,91282CFY2,99-141,0-002
CUSIP,91282CLW9,99-141,0-002
CUSIP,912810RJ9,99-140,0-00+
CUSIP,912810UE6,99-140,0-00+
CUSIP,912828YU8,99-140,0-00+
CUSIP,91282CAY7,99-140,0-00+
CUSIP,91282CDJ7,99-140,0-00+
CUSIP,91282CFY2,99-140,0-00+
CUSIP,91282CLW9,99-140,0-00+
CUSIP,912810RJ9,99-137,0-002
CUSIP,912810UE6,99-137,0-002
CUSIP,912828YU8,99-137,0-002
CUSIP,91282CAY7,99-137,0-002
CUSIP,91282CDJ7,99-137,0-002
CUSIP,91282CFY2,99-137,0-002
CUSIP,91282CLW9,99-137,0-002
CUSIP,912810RJ9,99-136,0-00+
CUSIP,912810UE6,99-136,0-00+
CUSIP,912828YU8,99-136,0-00+
CUSIP,91282CAY7,99-136,0-00+
CUSIP,91282CDJ7,99-136,0-00+
CUSIP,91282CFY2,99-136,0-00+
CUSIP,91282CLW9,99-136,0-00+
CUSIP,912810RJ9,99-135,0-002
CUSIP,912810UE6,99-135,0-002
CUSIP,912828YU8,99-135,0-002
CUSIP,91282CAY7,99-135,0-002
CUSIP,91282CDJ7,99-135,0-002
CUSIP,91282CFY2,99-135,0-002
CUSIP,91282CLW9,99-135,0-002
CUSIP,912810RJ9,99-13+,0-00+
CUSIP,912810UE6,99-13+,0-00+
CUSIP,912828YU8,99-13+,0-00+
CUSIP,91282CAY7,99-13+,0-00+
CUSIP,91282CDJ7,99-13+,0-00+
CUSIP,91282CFY2,99-13+,0-00+
CUSIP,91282CLW9,99-13+,0-00+
CUSIP,912810RJ9,99-133,0-002
CUSIP,912810UE6,99-133,0-002
CUSIP,912828YU8,99-133,0-002
CUSIP,91282CAY7,99-133,0-002
CUSIP,91282CDJ7,99-133,0-002
CUSIP,91282CFY2,99-133,0-002
CUSIP,91282CLW9,99-133,0-002
CUSIP,912810RJ9,99-132,0-00+
CUSIP,912810UE6,99-132,0-00+
CUSIP,912828YU8,99-132,0-00+
CUSIP,91282CAY7,99-132,0-00+
CUSIP,91282CDJ7,99-132,0-00+
CUSIP,91282CFY2,99-132,0-00+
CUSIP,91282CLW9,99-132,0-00+
CUSIP,912810RJ9,99-131,0-002
CUSIP,912810UE6,99-131,0-002
CUSIP,912828YU8,99-131,0-002
CUSIP,91282CAY7,99-131,0-002
CUSIP,91282CDJ7,99-131,0-002
CUSIP,91282CFY2,99-131,0-002
CUSIP,91282CLW9,99-131,0-002
CUSIP,912810RJ9,99-130,0-00+
CUSIP,912810UE6,99-130,0-00+
CUSIP,912828YU8,99-130,0-00+
CUSIP,91282CAY7,99-130,0-00+
CUSIP,91282CDJ7,99-130,0-00+
CUSIP,91282CFY2,99-130,0-00+
CUSIP,91282CLW9,99-130,0-00+
CUSIP,912810RJ9,99-127,0-002
CUSIP,912810UE6,99-127,0-002
CUSIP,912828YU8,99-127,0-002
CUSIP,91282CAY7,99-127,0-002
CUSIP,91282CDJ7,99-127,0-002
CUSIP,91282CFY2,99-127,0-002
CUSIP,91282CLW9,99-127,0-002
CUSIP,912810RJ9,99-126,0-00+
CUSIP,912810UE6,99-126,0-00+
CUSIP,912828YU8,99-126,0-00+
CUSIP,91282CAY7,99-126,0-00+
CUSIP,91282CDJ7,99-126,0-00+
CUSIP,91282CFY2,99-126,0-00+
CUSIP,91282CLW9,99-126,0-00+
CUSIP,912810RJ9,99-125,0-002
CUSIP,912810UE6,99-125,0-002
CUSIP,912828YU8,99-125,0-002
CUSIP,91282CAY7,99-125,0-002
CUSIP,91282CDJ7,99-125,0-002
CUSIP,91282CFY2,99-125,0-002
CUSIP,91282CLW9,99-125,0-002
CUSIP,912810RJ9,99-12+,0-00+
CUSIP,912810UE6,99-12+,0-00+
CUSIP,912828YU8,99-12+,0-00+
CUSIP,91282CAY7,99-12+,0-00+
CUSIP,91282CDJ7,99-12+,0-00+
CUSIP,91282CFY2,99-12+,0-00+
CUSIP,91282CLW9,99-12+,0-00+
CUSIP,912810RJ9,99-123,0-002
CUSIP,912810UE6,99-123,0-002
CUSIP,912828YU8,99-123,0-002
CUSIP,91282CAY7,99-123,0-002
CUSIP,91282CDJ7,99-123,0-002
CUSIP,91282CFY2,99-123,0-002
CUSIP,91282CLW9,99-123,0-002
CUSIP,912810RJ9,99-122,0-00+
CUSIP,912810UE6,99-122,0-00+
CUSIP,912828YU8,99-122,0-00+
CUSIP,91282CAY7,99-122,0-00+
CUSIP,91282CDJ7,99-122,0-00+
CUSIP,91282CFY2,99-122,0-00+
CUSIP,91282CLW9,99-122,0-00+
CUSIP,912810RJ9,99-121,0-002
CUSIP,912810UE6,99-121,0-002
CUSIP,912828YU8,99-121,0-002
CUSIP,91282CAY7,99-121,0-002
CUSIP,91282CDJ7,99-121,0-002
CUSIP,91282CFY2,99-121,0-002
CUSIP,91282CLW9,99-121,0-002
CUSIP,912810RJ9,99-120,0-00+
CUSIP,912810UE6,99-120,0-00+
CUSIP,912828YU8,99-120,0-00+
CUSIP,91282CAY7,99-120,0-00+
CUSIP,91282CDJ7,99-120,0-00+
CUSIP,91282CFY2,99-120,0-00+
CUSIP,91282CLW9,99-120,0-00+
CUSIP,912810RJ9,99-117,0-002
CUSIP,912810UE6,99-117,0-002
CUSIP,912828YU8,99-117,0-002
CUSIP,91282CAY7,99-117,0-002
CUSIP,91282CDJ7,99-117,0-002
CUSIP,91282CFY2,99-117,0-002
CUSIP,91282CLW9,99-117,0-002
CUSIP,912810RJ9,99-116,0-00+
CUSIP,912810UE6,99-116,0-00+
CUSIP,912828YU8,99-116,0-00+
CUSIP,91282CAY7,99-116,0-00+
CUSIP,91282CDJ7,99-116,0-00+
CUSIP,91282CFY2,99-116,0-00+
CUSIP,91282CLW9,99-116,0-00+
CUSIP,912810RJ9,99-115,0-002
CUSIP,912810UE6,99-115,0-002
CUSIP,912828YU8,99-115,0-002
CUSIP,91282CAY7,99-115,0-002
CUSIP,91282CDJ7,99-115,0-002
CUSIP,91282CFY2,99-115,0-002
CUSIP,91282CLW9,99-115,0-002
CUSIP,912810RJ9,99-11+,0-00+
CUSIP,912810UE6,99-11+,0-00+
CUSIP,912828YU8,99-11+,0-00+
CUSIP,91282CAY7,99-11+,0-00+
CUSIP,91282CDJ7,99-11+,0-00+
CUSIP,91282CFY2,99-11+,0-00+
CUSIP,91282CLW9,99-11+,0-00+
CUSIP,912810RJ9,99-113,0-002
CUSIP,912810UE6,99-113,0-002
CUSIP,912828YU8,99-113,0-002
CUSIP,91282CAY7,99-113,0-002
CUSIP,91282CDJ7,99-113,0-002
CUSIP,91282CFY2,99-113,0-002
CUSIP,91282CLW9,99-113,0-002
CUSIP,912810RJ9,99-112,0-00+
CUSIP,912810UE6,99-112,0-00+
CUSIP,912828YU8,99-112,0-00+
CUSIP,91282CAY7,99-112,0-00+
CUSIP,91282CDJ7,99-112,0-00+
CUSIP,91282CFY2,99-112,0-00+
CUSIP,91282CLW9,99-112,0-00+
CUSIP,912810RJ9,99-111,0-002
CUSIP,912810UE6,99-111,0-002
CUSIP,912828YU8,99-111,0-002
CUSIP,91282CAY7,99-111,0-002
CUSIP,91282CDJ7,99-111,0-002
CUSIP,91282CFY2,99-111,0-002
CUSIP,91282CLW9,99-111,0-002
CUSIP,912810RJ9,99-110,0-00+
CUSIP,912810UE6,99-110,0-00+
CUSIP,912828YU8,99-110,0-00+
CUSIP,91282CAY7,99-110,0-00+
CUSIP,91282CDJ7,99-110,0-00+
CUSIP,91282CFY2,99-110,0-00+
CUSIP,91282CLW9,99-110,0-00+
CUSIP,912810RJ9,99-107,0-002
CUSIP,912810UE6,99-107,0-002
CUSIP,912828YU8,99-107,0-002
CUSIP,91282CAY7,99-107,0-002
CUSIP,91282CDJ7,99-107,0-002
CUSIP,91282CFY2,99-107,0-002
CUSIP,91282CLW9,99-107,0-002
CUSIP,912810RJ9,99-106,0-00+
CUSIP,912810UE6,99-106,0-00+
CUSIP,912828YU8,99-106,0-00+
CUSIP,91282CAY7,99-106,0-00+
CUSIP,91282CDJ7,99-106,0-00+
CUSIP,91282CFY2,99-106,0-00+
CUSIP,91282CLW9,99-106,0-00+
CUSIP,912810RJ9,99-105,0-002
CUSIP,912810UE6,99-105,0-002
CUSIP,912828YU8,99-105,0-002
CUSIP,91282CAY7,99-105,0-002
CUSIP,91282CDJ7,99-105,0-002
CUSIP,91282CFY2,99-105,0-002
CUSIP,91282CLW9,99-105,0-002
CUSIP,912810RJ9,99-10+,0-00+
CUSIP,912810UE6,99-10+,0-00+
CUSIP,912828YU8,99-10+,0-00+
CUSIP,91282CAY7,99-10+,0-00+
CUSIP,91282CDJ7,99-10+,0-00+
CUSIP,91282CFY2,99-10+,0-00+
CUSIP,91282CLW9,99-10+,0-00+
CUSIP,912810RJ9,99-103,0-002
CUSIP,912810UE6,99-103,0-002
CUSIP,912828YU8,99-103,0-002
CUSIP,91282CAY7,99-103,0-002
CUSIP,91282CDJ7,99-103,0-002
CUSIP,91282CFY2,99-103,0-002
CUSIP,91282CLW9,99-103,0-002
CUSIP,912810RJ9,99-102,0-00+
CUSIP,912810UE6,99-102,0-00+
CUSIP,912828YU8,99-102,0-00+
CUSIP,91282CAY7,99-102,0-00+
CUSIP,91282CDJ7,99-102,0-00+
CUSIP,91282CFY2,99-102,0-00+
CUSIP,91282CLW9,99-102,0-00+
CUSIP,912810RJ9,99-101,0-002
CUSIP,912810UE6,99-101,0-002
CUSIP,912828YU8,99-101,0-002
CUSIP,91282CAY7,99-101,0-002
CUSIP,91282CDJ7,99-101,0-002
CUSIP,91282CFY2,99-101,0-002
CUSIP,91282CLW9,99-101,0-002
CUSIP,912810RJ9,99-100,0-00+
CUSIP,912810UE6,99-100,0-00+
CUSIP,912828YU8,99-100,0-00+
CUSIP,91282CAY7,99-100,0-00+
CUSIP,91282CDJ7,99-100,0-00+
CUSIP,91282CFY2,99-100,0-00+
CUSIP,91282CLW9,99-100,0-00+
CUSIP,912810RJ9,99-097,0-002
CUSIP,912810UE6,99-097,0-002
CUSIP,912828YU8,99-097,0-002
CUSIP,91282CAY7,99-097,0-002
CUSIP,91282CDJ7,99-097,0-002
CUSIP,91282CFY2,99-097,0-002
CUSIP,91282CLW9,99-097,0-002
CUSIP,912810RJ9,99-096,0-00+
CUSIP,912810UE6,99-096,0-00+
CUSIP,912828YU8,99-096,0-00+
CUSIP,91282CAY7,99-096,0-00+
CUSIP,91282CDJ7,99-096,0-00+
CUSIP,91282CFY2,99-096,0-00+
CUSIP,91282CLW9,99-096,0-00+
CUSIP,912810RJ9,99-095,0-002
CUSIP,912810UE6,99-095,0-002
CUSIP,912828YU8,99-095,0-002
CUSIP,91282CAY7,99-095,0-002
CUSIP,91282CDJ7,99-095,0-002
CUSIP,91282CFY2,99-095,0-002
CUSIP,91282CLW9,99-095,0-002
CUSIP,912810RJ9,99-09+,0-00+
CUSIP,912810UE6,99-09+,0-00+
CUSIP,912828YU8,99-09+,0-00+
CUSIP,91282CAY7,99-09+,0-00+
CUSIP,91282CDJ7,99-09+,0-00+
CUSIP,91282CFY2,99-09+,0-00+
CUSIP,91282CLW9,99-09+,0-00+
CUSIP,912810RJ9,99-093,0-002
CUSIP,912810UE6,99-093,0-002
CUSIP,912828YU8,99-093,0-002
CUSIP,91282CAY7,99-093,0-002
CUSIP,91282CDJ7,99-093,0-002
CUSIP,91282CFY2,99-093,0-002
CUSIP,91282CLW9,99-093,0-002
CUSIP,912810RJ9,99-092,0-00+
CUSIP,912810UE6,99-092,0-00+
CUSIP,912828YU8,99-092,0-00+
CUSIP,91282CAY7,99-092,0-00+
CUSIP,91282CDJ7,99-092,0-00+
CUSIP,91282CFY2,99-092,0-00+
